,Hydro|Reservoir,Biomass|w/o CCS,Coal|Hard coal|w/o CCS,Coal|Lignite|w/o CCS,Gas|CCGT|w/o CCS,Gas|OCGT|w/o CCS,Nuclear,Oil|w/o CCS,Solar|PV|Rooftop|Commercial,Solar|PV|Utility|Average,Solar|PV|Utility|Inf,Solar|PV|Utility|Opt,Wind|Onshore|Avg,Wind|Onshore|Opt,Wind|Offshore|Deep,Wind|Offshore|Shallow,Wind|Offshore|Transitional,Hydro|Run of River,Hydro|Pumped Storage,Hydro|Pumped Storage_PUMP,Battery|Lithium-Ion,Battery|Lithium-Ion_PUMP,SlackUnit
2030-07-02 00:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,24378.423528340645,0.0,0.0,312.18353749999926,156.32377650818756,303.54908791206674,1489.1792,9236.013496666668,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-02 06:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,24001.29944099429,0.0,0.0,10822.551049999998,5419.318600644203,10523.218253010164,1340.5072,8313.937363333334,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-02 12:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,7957.18235206693,0.0,0.0,9512.519575,4763.329277323168,9249.419952956145,856.5936,5312.664890000001,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-02 18:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,2476.866569023723,0.0,0.0,202.9570499999997,101.62935809823438,197.3436136517089,2152.4671999999996,13349.780946666668,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,0.0,0.0
2030-07-03 00:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,243.63486249999997,121.99849518026892,236.89634914030933,2166.0672,13434.12928,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,-986.8025443148142,0.0
2030-07-03 06:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,77.80748093307295,0.0,0.0,10229.1152625,5122.159678812487,9946.195859476664,2822.7488,17506.923286666668,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,-2271.7176341675345,0.0
2030-07-03 12:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,0.0,0.0,0.0,7794.6642625,3903.124949781861,7579.077508091403,3316.5088,20569.263953333328,0.0,0.0,0.0,7056.870164438172,0.0,0.0,0.0,-4276.072512717653,0.0
2030-07-03 18:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,3800.9787763570553,0.0,0.0,163.5308625,81.88696369564701,159.00788540891153,2058.0144,12763.97681,0.0,0.0,0.0,7056.870164438172,0.0,0.0,261.8520597305719,0.0,0.0
2030-07-04 00:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,8125.8837751240835,0.0,0.0,183.0319875,91.65201899155073,177.96964346448868,672.168,4168.84195,0.0,0.0,0.0,7056.870164438172,0.0,0.0,2549.861059401547,0.0,0.0
2030-07-04 06:00:00,0.0,2202.72,71.5403520000006,0.0,0.0,0.0,15426.474200386128,0.0,0.0,8965.147624999998,4489.23650784569,8717.187351898025,443.0,2747.522916666667,0.0,0.0,0.0,7056.870164438172,0.0,0.0,3364.8743261329514,0.0,0.0
