Type,Sector,Region,Fuel,Year,Value
Final Energy Demand [TWh],Buildings,Rohan,Gas_Natural,2050,27.55152703240108
Final Energy Demand [TWh],Buildings,Rohan,Oil,2018,0.028064849915427882
Final Energy Demand [TWh],Buildings,Rohan,Oil,2025,0.076776511896741
Final Energy Demand [TWh],Buildings,Rohan,Oil,2030,0.21518205870797885
Final Energy Demand [TWh],Buildings,Rohan,Oil,2035,0.5117152459165678
Final Energy Demand [TWh],Buildings,Rohan,Oil,2040,1.2161135559027774
Final Energy Demand [TWh],Buildings,Rohan,Power,2018,28.78753248921201
Final Energy Demand [TWh],Buildings,Rohan,Power,2025,35.728138573443324
Final Energy Demand [TWh],Buildings,Rohan,Power,2030,31.619267891903725
Final Energy Demand [TWh],Buildings,Rohan,Power,2035,28.64386470932233
Final Energy Demand [TWh],Buildings,Rohan,Power,2040,30.950116465139587
Final Energy Demand [TWh],Buildings,Rohan,Power,2045,78.32139684638403
Final Energy Demand [TWh],Buildings,Rohan,Power,2050,82.43887136929295
Final Energy Demand [TWh],Buildings,Rohan,Gas_Synth,2050,10.55395844143237
Final Energy Demand [TWh],Buildings,Harad,Biomass,2018,27.6938412055017
Final Energy Demand [TWh],Buildings,Harad,Biomass,2025,19.535838451047493
Final Energy Demand [TWh],Buildings,Harad,Biomass,2030,12.70112854261698
Final Energy Demand [TWh],Buildings,Harad,Biomass,2035,8.572989804699823
Final Energy Demand [TWh],Buildings,Harad,Biomass,2040,5.711362249838312
Final Energy Demand [TWh],Buildings,Harad,Biomass,2045,3.284408709295957
Final Energy Demand [TWh],Buildings,Harad,Biomass,2050,1.555090854881681
Final Energy Demand [TWh],Buildings,Harad,H2,2035,0.4054273932484357
Final Energy Demand [TWh],Buildings,Harad,H2,2040,24.28825099909827
Final Energy Demand [TWh],Buildings,Harad,H2,2045,16.12481562732047
Final Energy Demand [TWh],Buildings,Harad,H2,2050,8.029060982649218
Final Energy Demand [TWh],Buildings,Harad,Gas_Natural,2018,486.7637652223257
Final Energy Demand [TWh],Buildings,Harad,Gas_Natural,2025,363.15852490160717
Final Energy Demand [TWh],Buildings,Harad,Gas_Natural,2030,337.06618598246195
Final Energy Demand [TWh],Buildings,Harad,Gas_Natural,2035,322.83553678972436
Final Energy Demand [TWh],Buildings,Harad,Gas_Natural,2040,210.87490335860247
Final Energy Demand [TWh],Buildings,Harad,Gas_Natural,2045,119.61161692704856
Final Energy Demand [TWh],Buildings,Harad,Gas_Natural,2050,16.673275869291455
Final Energy Demand [TWh],Buildings,Harad,Oil,2018,0.3459990318803072
Final Energy Demand [TWh],Buildings,Harad,Oil,2025,0.9201086961210778
Final Energy Demand [TWh],Buildings,Harad,Oil,2030,2.573448861653628
Final Energy Demand [TWh],Buildings,Harad,Oil,2035,6.227303984955162
Final Energy Demand [TWh],Buildings,Harad,Oil,2040,0.4977339492741907
Final Energy Demand [TWh],Buildings,Harad,Power,2025,24.010319647443087
Final Energy Demand [TWh],Buildings,Harad,Power,2030,22.997541318546922
Final Energy Demand [TWh],Buildings,Harad,Power,2035,21.821562154452156
Final Energy Demand [TWh],Buildings,Harad,Power,2040,41.63541655343286
Final Energy Demand [TWh],Buildings,Harad,Power,2045,62.440594403771314
Final Energy Demand [TWh],Buildings,Harad,Power,2050,61.51004106834246
Final Energy Demand [TWh],Buildings,Harad,Gas_Synth,2045,2.45669147775069
Final Energy Demand [TWh],Buildings,Harad,Gas_Synth,2050,92.38383355869479
Final Energy Demand [TWh],Buildings,Mordor,Biomass,2018,25.519053839999998
Final Energy Demand [TWh],Buildings,Mordor,Biomass,2025,20.307065992413854
Final Energy Demand [TWh],Buildings,Mordor,Biomass,2030,13.19764093445148
Final Energy Demand [TWh],Buildings,Mordor,Biomass,2035,8.707762278050005
Final Energy Demand [TWh],Buildings,Mordor,Biomass,2040,5.625030287481002
Final Energy Demand [TWh],Buildings,Mordor,Biomass,2045,3.108218022155099
Final Energy Demand [TWh],Buildings,Mordor,Biomass,2050,1.4245641117906842
Final Energy Demand [TWh],Buildings,Mordor,Hardcoal,2018,165.7761563175569
Final Energy Demand [TWh],Buildings,Mordor,Hardcoal,2025,64.07456694443067
Final Energy Demand [TWh],Buildings,Mordor,Hardcoal,2030,32.80057104279019
Final Energy Demand [TWh],Buildings,Mordor,Hardcoal,2035,13.780970134603292
Final Energy Demand [TWh],Buildings,Mordor,Hardcoal,2040,4.127325181540763
Final Energy Demand [TWh],Buildings,Mordor,H2,2030,9.446698935777236e-14
Final Energy Demand [TWh],Buildings,Mordor,H2,2040,19.106832974350244
Final Energy Demand [TWh],Buildings,Mordor,H2,2045,10.565317958466608
Final Energy Demand [TWh],Buildings,Mordor,H2,2050,13.921805297059528
Final Energy Demand [TWh],Buildings,Mordor,Gas_Natural,2018,150.1004844279782
Final Energy Demand [TWh],Buildings,Mordor,Gas_Natural,2025,157.93783209188854
Final Energy Demand [TWh],Buildings,Mordor,Gas_Natural,2030,147.40671196730543
Final Energy Demand [TWh],Buildings,Mordor,Gas_Natural,2035,133.53583113509836
Final Energy Demand [TWh],Buildings,Mordor,Gas_Natural,2040,82.39975861145537
Final Energy Demand [TWh],Buildings,Mordor,Gas_Natural,2045,26.265732279203093
Final Energy Demand [TWh],Buildings,Mordor,Oil,2018,0.12551598579992437
Final Energy Demand [TWh],Buildings,Mordor,Oil,2025,0.33686598425806297
Final Energy Demand [TWh],Buildings,Mordor,Oil,2030,0.9418298243373322
Final Energy Demand [TWh],Buildings,Mordor,Oil,2035,2.2278052471736847
Final Energy Demand [TWh],Buildings,Mordor,Oil,2040,0.1781671741846811
Final Energy Demand [TWh],Buildings,Mordor,Power,2025,13.714669349182607
Final Energy Demand [TWh],Buildings,Mordor,Power,2030,17.375444315308073
Final Energy Demand [TWh],Buildings,Mordor,Power,2035,20.159800205693923
Final Energy Demand [TWh],Buildings,Mordor,Power,2040,24.52307029693975
Final Energy Demand [TWh],Buildings,Mordor,Power,2045,33.58705497869285
Final Energy Demand [TWh],Buildings,Mordor,Power,2050,29.36721711470591
Final Energy Demand [TWh],Buildings,Mordor,Gas_Synth,2045,2.4688331841400943
Final Energy Demand [TWh],Buildings,Mordor,Gas_Synth,2050,26.450651995885597
Final Energy Demand [TWh],Transportation,DolAmroth,H2,2040,0.46431966127305746
Final Energy Demand [TWh],Transportation,DolAmroth,H2,2045,2.0816609024415427
Final Energy Demand [TWh],Transportation,DolAmroth,H2,2050,3.864365098134612
Final Energy Demand [TWh],Transportation,DolAmroth,Oil,2018,73.69794579573215
Final Energy Demand [TWh],Transportation,DolAmroth,Oil,2025,65.31357163886992
Final Energy Demand [TWh],Transportation,DolAmroth,Oil,2030,35.543207020816745
Final Energy Demand [TWh],Transportation,DolAmroth,Oil,2035,15.923023760297735
Final Energy Demand [TWh],Transportation,DolAmroth,Oil,2040,7.776632978541929
Final Energy Demand [TWh],Transportation,DolAmroth,Oil,2045,3.1672860868104893
Final Energy Demand [TWh],Transportation,DolAmroth,Oil,2050,1.0805191451112275
Final Energy Demand [TWh],Transportation,DolAmroth,Power,2018,4.06789038175404
Final Energy Demand [TWh],Transportation,DolAmroth,Power,2025,5.952011460173822
Final Energy Demand [TWh],Transportation,DolAmroth,Power,2030,10.903128236585351
Final Energy Demand [TWh],Transportation,DolAmroth,Power,2035,13.803341510267108
Final Energy Demand [TWh],Transportation,DolAmroth,Power,2040,14.672447526104248
Final Energy Demand [TWh],Transportation,DolAmroth,Power,2045,13.630217157637233
Final Energy Demand [TWh],Transportation,DolAmroth,Power,2050,11.53456715284385
Final Energy Demand [TWh],Transportation,DolAmroth,Biofuel,2050,0.021500755558110388
Final Energy Demand [TWh],Transportation,Gondor,H2,2040,2.0938587017903116
Final Energy Demand [TWh],Transportation,Gondor,H2,2045,27.986228498773453
Final Energy Demand [TWh],Transportation,Gondor,H2,2050,43.01586672132397
Final Energy Demand [TWh],Transportation,Gondor,Oil,2018,887.0541484136324
Final Energy Demand [TWh],Transportation,Gondor,Oil,2025,795.595792983441
Final Energy Demand [TWh],Transportation,Gondor,Oil,2030,436.99483825711826
Final Energy Demand [TWh],Transportation,Gondor,Oil,2035,186.34394371533512
Final Energy Demand [TWh],Transportation,Gondor,Oil,2040,81.76207512552325
Final Energy Demand [TWh],Transportation,Gondor,Oil,2045,24.455879912348827
Final Energy Demand [TWh],Transportation,Gondor,Oil,2050,17.815800741495835
Final Energy Demand [TWh],Transportation,Gondor,Power,2018,23.510972305178377
Final Energy Demand [TWh],Transportation,Gondor,Power,2025,39.85438370418411
Final Energy Demand [TWh],Transportation,Gondor,Power,2030,101.34747677250544
Final Energy Demand [TWh],Transportation,Gondor,Power,2035,138.85907592141933
Final Energy Demand [TWh],Transportation,Gondor,Power,2040,153.7293688481631
Final Energy Demand [TWh],Transportation,Gondor,Power,2045,141.08834440008042
Final Energy Demand [TWh],Transportation,Gondor,Power,2050,118.40942696109931
Final Energy Demand [TWh],Transportation,Gondor,Biofuel,2045,1.612880339084888
Final Energy Demand [TWh],Transportation,Gondor,Biofuel,2050,1.6404201780208458
Final Energy Demand [TWh],Transportation,Rohan,H2,2040,7.053541624054324
Final Energy Demand [TWh],Transportation,Rohan,H2,2045,21.394050469659067
Final Energy Demand [TWh],Transportation,Rohan,H2,2050,34.55520279680127
Final Energy Demand [TWh],Transportation,Rohan,Oil,2018,632.6992080800487
Final Energy Demand [TWh],Transportation,Rohan,Oil,2025,573.4314348414651
Final Energy Demand [TWh],Transportation,Rohan,Oil,2030,313.06901598970296
Final Energy Demand [TWh],Transportation,Rohan,Oil,2035,141.2948446691674
Final Energy Demand [TWh],Transportation,Rohan,Oil,2040,58.260487268079245
Final Energy Demand [TWh],Transportation,Rohan,Oil,2045,20.3552050261256
Final Energy Demand [TWh],Transportation,Rohan,Oil,2050,15.912954948905922
Final Energy Demand [TWh],Transportation,Rohan,Power,2018,14.6057465793017
Final Energy Demand [TWh],Transportation,Rohan,Power,2025,22.03125532526699
Final Energy Demand [TWh],Transportation,Rohan,Power,2030,66.57960710429698
Final Energy Demand [TWh],Transportation,Rohan,Power,2035,91.14594100474707
Final Energy Demand [TWh],Transportation,Rohan,Power,2040,102.7662863347745
Final Energy Demand [TWh],Transportation,Rohan,Power,2045,93.72256550271725
Final Energy Demand [TWh],Transportation,Rohan,Power,2050,74.62744711348226
Final Energy Demand [TWh],Transportation,Harad,H2,2040,7.909874735129532
Final Energy Demand [TWh],Transportation,Harad,H2,2045,22.13262785081771
Final Energy Demand [TWh],Transportation,Harad,H2,2050,31.87776935559085
Final Energy Demand [TWh],Transportation,Harad,Oil,2018,585.0495196708598
Final Energy Demand [TWh],Transportation,Harad,Oil,2025,519.5423668562704
Final Energy Demand [TWh],Transportation,Harad,Oil,2030,283.03857996851053
Final Energy Demand [TWh],Transportation,Harad,Oil,2035,125.05402192725585
Final Energy Demand [TWh],Transportation,Harad,Oil,2040,46.54163132196749
Final Energy Demand [TWh],Transportation,Harad,Oil,2045,15.090622541163238
Final Energy Demand [TWh],Transportation,Harad,Oil,2050,8.721254016407975
Final Energy Demand [TWh],Transportation,Harad,Power,2018,8.998833264304558
Final Energy Demand [TWh],Transportation,Harad,Power,2025,17.408687050782003
Final Energy Demand [TWh],Transportation,Harad,Power,2030,58.240227627036205
Final Energy Demand [TWh],Transportation,Harad,Power,2035,82.65468343470462
Final Energy Demand [TWh],Transportation,Harad,Power,2040,93.97274684808315
Final Energy Demand [TWh],Transportation,Harad,Power,2045,82.46304028289876
Final Energy Demand [TWh],Transportation,Harad,Power,2050,67.7193976488281
Final Energy Demand [TWh],Transportation,Mordor,H2,2040,0.6893152535603838
Final Energy Demand [TWh],Transportation,Mordor,H2,2045,4.810872610330133
Final Energy Demand [TWh],Transportation,Mordor,H2,2050,8.92579850141953
Final Energy Demand [TWh],Transportation,Mordor,Oil,2018,284.31085131496053
Final Energy Demand [TWh],Transportation,Mordor,Oil,2025,267.1797836631795
Final Energy Demand [TWh],Transportation,Mordor,Oil,2030,144.26760783014979
Final Energy Demand [TWh],Transportation,Mordor,Oil,2035,56.996565087405706
Final Energy Demand [TWh],Transportation,Mordor,Oil,2040,21.431447561911202
Final Energy Demand [TWh],Transportation,Mordor,Oil,2045,4.579969073301583
Final Energy Demand [TWh],Transportation,Mordor,Oil,2050,2.9724245464222068
Final Energy Demand [TWh],Transportation,Mordor,Power,2018,5.121025021369932
Final Energy Demand [TWh],Transportation,Mordor,Power,2025,9.244827859002601
Final Energy Demand [TWh],Transportation,Mordor,Power,2030,29.309529127822927
Final Energy Demand [TWh],Transportation,Mordor,Power,2035,41.835974288463966
Final Energy Demand [TWh],Transportation,Mordor,Power,2040,46.48836851013401
Final Energy Demand [TWh],Transportation,Mordor,Power,2045,43.44461343653586
Final Energy Demand [TWh],Transportation,Mordor,Power,2050,37.18697092454721
Final Energy Demand [TWh],CHP,DolAmroth,Gas_Natural,2018,0.3818323756070038
Final Energy Demand [TWh],CHP,Gondor,Hardcoal,2018,18.816595370892095
Final Energy Demand [TWh],CHP,Gondor,Hardcoal,2025,54.77317101534399
Final Energy Demand [TWh],CHP,Gondor,Gas_Natural,2018,3.7331864730683955
Final Energy Demand [TWh],CHP,Gondor,Lignite,2018,22.914256970518306
Final Energy Demand [TWh],CHP,Gondor,Lignite,2025,19.980273219899416
Final Energy Demand [TWh],CHP,Rohan,Gas_Natural,2018,164.29647735548397
Final Energy Demand [TWh],CHP,Harad,Gas_Natural,2018,34.63559853189035
Final Energy Demand [TWh],CHP,Mordor,Gas_Natural,2018,19.835083286793125
Final Energy Demand [TWh],Exogenous,Gondor,Power,2018,45.99680281793134
Final Energy Demand [TWh],Exogenous,Rohan,Power,2018,384.8503139343531
Final Energy Demand [TWh],Exogenous,Harad,Power,2018,543.0469324250166
Final Energy Demand [TWh],Exogenous,Mordor,Power,2018,149.99427163489284
Final Energy Demand [TWh],Exogenous,Gondor,Power,2025,44.630651777436114
Final Energy Demand [TWh],Exogenous,Rohan,Power,2025,373.4198747601911
Final Energy Demand [TWh],Exogenous,Harad,Power,2025,526.9178954850628
Final Energy Demand [TWh],Exogenous,Mordor,Power,2025,145.5392917730648
Final Energy Demand [TWh],Exogenous,Gondor,Power,2030,43.738038741887244
Final Energy Demand [TWh],Exogenous,Rohan,Power,2030,365.9514772649847
Final Energy Demand [TWh],Exogenous,Harad,Power,2030,516.3795375753616
Final Energy Demand [TWh],Exogenous,Mordor,Power,2030,142.62850593760368
Final Energy Demand [TWh],Exogenous,Gondor,Power,2035,42.8588149018718
Final Energy Demand [TWh],Exogenous,Rohan,Power,2035,358.5951057322089
Final Energy Demand [TWh],Exogenous,Harad,Power,2035,505.9992550343054
Final Energy Demand [TWh],Exogenous,Mordor,Power,2035,139.76138188967414
Final Energy Demand [TWh],Exogenous,Gondor,Power,2040,41.99280173478231
Final Energy Demand [TWh],Exogenous,Rohan,Power,2040,351.34926648236257
Final Energy Demand [TWh],Exogenous,Harad,Power,2040,495.7749401903114
Final Energy Demand [TWh],Exogenous,Mordor,Power,2040,136.93733747210948
Final Energy Demand [TWh],Exogenous,Gondor,Power,2045,41.1398229495448
Final Energy Demand [TWh],Exogenous,Rohan,Power,2045,344.21248450694117
Final Energy Demand [TWh],Exogenous,Harad,Power,2045,485.704511717698
Final Energy Demand [TWh],Exogenous,Mordor,Power,2045,134.15579780470748
Final Energy Demand [TWh],Exogenous,Gondor,Power,2050,40.2997044598382
Final Energy Demand [TWh],Exogenous,Rohan,Power,2050,337.18330324437613
Final Energy Demand [TWh],Exogenous,Harad,Power,2050,475.78591432051337
Final Energy Demand [TWh],Exogenous,Mordor,Power,2050,131.41619519690596
Final Energy Demand [TWh],Power,Total,Hardcoal,2018,545.9892585088689
Final Energy Demand [TWh],Power,Total,Hardcoal,2025,239.54818282221538
Final Energy Demand [TWh],Power,Total,Hardcoal,2030,161.41114456797757
Final Energy Demand [TWh],Power,Total,Hardcoal,2035,118.71917303394628
Final Energy Demand [TWh],Power,Total,Hardcoal,2040,96.61769811749915
Final Energy Demand [TWh],Power,Total,Gas_Natural,2025,346.9256318313219
Final Energy Demand [TWh],Power,Total,Gas_Natural,2030,616.5823343850429
Final Energy Demand [TWh],Power,Total,Gas_Natural,2035,997.2856161155319
Final Energy Demand [TWh],Power,Total,Gas_Natural,2040,966.3804618206901
Final Energy Demand [TWh],Power,Total,Gas_Natural,2045,357.9342647946315
Final Energy Demand [TWh],Power,Total,Gas_Natural,2050,36.80125077041417
Final Energy Demand [TWh],Power,Total,Nuclear,2018,1246.7442065789219
Final Energy Demand [TWh],Power,Total,Nuclear,2025,1132.6447426816515
Final Energy Demand [TWh],Power,Total,Nuclear,2030,783.8627959628845
Final Energy Demand [TWh],Power,Total,Nuclear,2035,390.64590373611543
Final Energy Demand [TWh],Power,Total,Nuclear,2040,154.01923716897576
Final Energy Demand [TWh],Power,Total,Nuclear,2045,103.62750704225766
Final Energy Demand [TWh],Power,Total,Nuclear,2050,8.734615007317494
Final Energy Demand [TWh],Power,Total,Lignite,2018,190.69043788291367
Final Energy Demand [TWh],Power,Total,Lignite,2025,123.46979326394211
Final Energy Demand [TWh],Power,Total,Lignite,2030,57.691096157511545
Final Energy Demand [TWh],Power,Total,Gas_Synth,2040,6.513765558162884
Final Energy Demand [TWh],Power,Total,Gas_Synth,2045,14.472128745407652
Final Energy Demand [TWh],Power,Total,Gas_Synth,2050,262.02718426643173
Final Energy Demand [TWh],Industry,Total,Biomass,2018,23.668774257880788
Final Energy Demand [TWh],Industry,Total,Biomass,2025,296.39709385028027
Final Energy Demand [TWh],Industry,Total,Biomass,2030,368.3382590229754
Final Energy Demand [TWh],Industry,Total,Biomass,2035,375.73718216727514
Final Energy Demand [TWh],Industry,Total,Biomass,2040,279.5124806157091
Final Energy Demand [TWh],Industry,Total,Biomass,2045,404.8616154834394
Final Energy Demand [TWh],Industry,Total,Biomass,2050,383.3636714473004
Final Energy Demand [TWh],Industry,Total,Hardcoal,2018,1104.2231007184578
Final Energy Demand [TWh],Industry,Total,Hardcoal,2025,1222.9368465503997
Final Energy Demand [TWh],Industry,Total,Hardcoal,2030,1154.8801683797346
Final Energy Demand [TWh],Industry,Total,Hardcoal,2035,959.116977835195
Final Energy Demand [TWh],Industry,Total,Hardcoal,2040,668.1594751252301
Final Energy Demand [TWh],Industry,Total,Hardcoal,2045,19.472158992549932
Final Energy Demand [TWh],Industry,Total,Hardcoal,2050,16.296938917500018
Final Energy Demand [TWh],Industry,Total,H2,2030,2.0359358645039425
Final Energy Demand [TWh],Industry,Total,H2,2035,50.12203497384992
Final Energy Demand [TWh],Industry,Total,H2,2040,136.31188078051926
Final Energy Demand [TWh],Industry,Total,H2,2045,83.7390736479185
Final Energy Demand [TWh],Industry,Total,H2,2050,144.5561423450727
Final Energy Demand [TWh],Industry,Total,Gas_Natural,2018,1816.824642589174
Final Energy Demand [TWh],Industry,Total,Gas_Natural,2025,1047.776585457263
Final Energy Demand [TWh],Industry,Total,Gas_Natural,2030,806.8679098747548
Final Energy Demand [TWh],Industry,Total,Gas_Natural,2035,666.0049914397844
Final Energy Demand [TWh],Industry,Total,Gas_Natural,2040,641.6027668157719
Final Energy Demand [TWh],Industry,Total,Gas_Natural,2045,666.5777105552785
Final Energy Demand [TWh],Industry,Total,Gas_Natural,2050,5.261132976112848
Final Energy Demand [TWh],Industry,Total,Oil,2018,0.05995507428039644
