Region,Sector,Technology,Mode_of_operation,Fuel,Timeslice,Type,Unit,PathwayScenario,Year,Value
DolAmroth,Industry,HMI_Biomass,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2040,14.284204776397972
DolAmroth,Industry,HMI_Biomass,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2045,23.943526106930186
DolAmroth,Industry,HMI_Biomass,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2050,24.872659003881104
DolAmroth,Industry,HMI_Biomass,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2025,6.666733495564317
DolAmroth,Industry,HMI_Biomass,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2030,10.763150232293588
DolAmroth,Industry,HMI_Biomass,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2035,14.810406903757974
DolAmroth,Industry,HMI_Biomass,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2040,14.284204776397972
DolAmroth,Industry,HMI_Biomass,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2045,4.843605640005096
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,8,Production,PJ,Gondor_globalLimit_364,2018,9.153028524238119
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,1452,Production,PJ,Gondor_globalLimit_364,2018,11.627757521436482
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2018,29.70066447477879
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2025,8.69643404500952
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2018,48.056713563228
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2025,20.939735551497794
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2030,16.039727497995813
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2035,20.093368919297102
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2040,19.73828882574836
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2018,67.80693325702269
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2025,43.65432358994231
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2030,43.64702593495711
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2035,27.27828279511711
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2040,26.32500511560535
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2045,36.232379747177845
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2050,17.30327220209168
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2018,44.587675406383404
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2025,26.31042262885967
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2030,20.400807167056872
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2035,16.931650843525524
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2040,16.644731497481214
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2045,15.58758529825715
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2018,35.247004495376565
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2025,14.7622739760153
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2030,7.768401740467283
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2035,8.418464558475689
DolAmroth,Industry,HMI_Gas,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2040,8.315073638093354
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,8,Production,PJ,Gondor_globalLimit_364,2018,0.6010458854399999
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,1452,Production,PJ,Gondor_globalLimit_364,2018,0.6010458854399999
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2018,0.6010458854399999
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2025,2.4213535384609024
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2030,0.8837147127182203
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2035,9.489872963382254
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2040,8.900923772118464
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2018,0.6010458854399999
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2025,2.4213535384609024
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2030,8.628121271928537
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2035,9.489872963382254
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2040,9.414110876982253
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2018,0.6010458854399999
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2025,2.4213535384609024
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2030,8.628121271928537
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2035,9.489872963382254
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2040,9.414110876982253
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2018,0.6010458854399999
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2025,2.421353538460902
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2030,8.628121271928537
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2035,9.489872963382254
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2040,9.414110876982253
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2018,0.6010458854399999
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2025,2.4213535384609024
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2030,8.628121271928537
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2035,9.489872963382254
DolAmroth,Industry,HMI_HardCoal,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2040,9.414110876982253
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,8,Production,PJ,Gondor_globalLimit_364,2025,9.355938325263072
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,8,Production,PJ,Gondor_globalLimit_364,2030,9.117893691036793
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,8,Production,PJ,Gondor_globalLimit_364,2035,8.889966607214154
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,8,Production,PJ,Gondor_globalLimit_364,2040,8.698315500216198
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,8,Production,PJ,Gondor_globalLimit_364,2045,8.573901506575128
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,8,Production,PJ,Gondor_globalLimit_364,2050,8.42569261159076
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,1452,Production,PJ,Gondor_globalLimit_364,2025,8.576931671321761
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,1452,Production,PJ,Gondor_globalLimit_364,2030,11.43121579243395
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,1452,Production,PJ,Gondor_globalLimit_364,2035,11.14546079589587
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,1452,Production,PJ,Gondor_globalLimit_364,2040,10.905185438978064
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,1452,Production,PJ,Gondor_globalLimit_364,2045,10.749206080465946
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,1452,Production,PJ,Gondor_globalLimit_364,2050,10.563394760622423
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2025,11.280351852311659
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2030,16.678505778726667
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2035,18.12742642655645
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2040,18.12099812831645
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2045,26.63542117861048
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2050,26.174999941289553
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2018,0.050967221759999994
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2025,16.692739867686665
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2030,10.100844712862667
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2045,26.71188883130019
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2050,31.010024598261964
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2018,0.050967221759999994
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2025,12.922218647329615
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2030,0.9556161739906395
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2035,10.81564529448594
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2040,11.025784382144616
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2018,0.050967221759999994
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2025,7.994611796926288
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2030,2.4969846634432877
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2050,4.004438467556145
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2018,0.050967221759999994
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2025,10.58335156180394
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2030,6.397936874439588
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2045,26.71188883130019
DolAmroth,Industry,HMI_Steam_Electric,1,Heat_Medium_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2050,31.010024598261964
DolAmroth,Industry,HMI_Gas,3,Heat_Medium_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2050,10.567612229429477
DolAmroth,Industry,HMI_Gas,3,Heat_Medium_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2050,1.3595134553946886
DolAmroth,Industry,HMI_Gas,3,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2045,0.2348999263175831
DolAmroth,Industry,HMI_Gas,3,Heat_Medium_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2050,10.20151657741187
DolAmroth,Industry,HHI_BF_BOF,1,Heat_High_Industrial,8,Production,PJ,Gondor_globalLimit_364,2018,4.633264134490012
DolAmroth,Industry,HHI_BF_BOF,1,Heat_High_Industrial,8,Production,PJ,Gondor_globalLimit_364,2025,2.738907454528167
DolAmroth,Industry,HHI_BF_BOF,1,Heat_High_Industrial,1452,Production,PJ,Gondor_globalLimit_364,2018,5.808780398126963
DolAmroth,Industry,HHI_BF_BOF,1,Heat_High_Industrial,1452,Production,PJ,Gondor_globalLimit_364,2025,5.095288385765652
DolAmroth,Industry,HHI_BF_BOF,1,Heat_High_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2018,14.393557187384546
DolAmroth,Industry,HHI_BF_BOF,1,Heat_High_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2025,12.625597757212931
DolAmroth,Industry,HHI_BF_BOF,1,Heat_High_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2018,22.295849878848717
DolAmroth,Industry,HHI_BF_BOF,1,Heat_High_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2025,18.96986486154043
DolAmroth,Industry,HHI_BF_BOF,1,Heat_High_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2018,31.67736376854817
DolAmroth,Industry,HHI_BF_BOF,1,Heat_High_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2025,24.590995752959998
DolAmroth,Industry,HHI_BF_BOF,1,Heat_High_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2018,20.717232793643813
DolAmroth,Industry,HHI_BF_BOF,1,Heat_High_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2025,18.84969868182669
DolAmroth,Industry,HHI_BF_BOF,1,Heat_High_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2018,16.21113459941236
DolAmroth,Industry,HHI_BF_BOF,1,Heat_High_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2025,14.957787885276506
DolAmroth,Industry,HHI_DRI_EAF,1,Heat_High_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2025,2.6080524288
DolAmroth,Industry,HHI_DRI_EAF,1,Heat_High_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2030,1.56483145728
DolAmroth,Industry,HHI_DRI_EAF,1,Heat_High_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2035,0.78241572864
DolAmroth,Industry,HHI_DRI_EAF,1,Heat_High_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2040,0.31314995712
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,8,Production,PJ,Gondor_globalLimit_364,2025,1.3252532323285497
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,8,Production,PJ,Gondor_globalLimit_364,2030,3.7359742654662647
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,8,Production,PJ,Gondor_globalLimit_364,2035,3.383336996991
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,8,Production,PJ,Gondor_globalLimit_364,2040,3.030219595221876
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,8,Production,PJ,Gondor_globalLimit_364,2045,2.712826485373825
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,8,Production,PJ,Gondor_globalLimit_364,2050,2.406506369936364
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,1452,Production,PJ,Gondor_globalLimit_364,2030,4.683837020989504
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,1452,Production,PJ,Gondor_globalLimit_364,2035,4.241731327614521
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,1452,Production,PJ,Gondor_globalLimit_364,2040,3.799023685206436
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,1452,Production,PJ,Gondor_globalLimit_364,2045,3.4011040282497635
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,1452,Production,PJ,Gondor_globalLimit_364,2050,3.0170667209743898
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2030,4.718377897361558
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2035,9.733246989833804
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2040,9.41358786551463
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2045,8.427584101241303
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2050,7.475979364016318
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2018,0.84118874112
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2025,1.3252532323285497
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2030,3.901478995133248
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2035,9.51791186555376
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2040,12.18089904760906
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2045,13.546987467028353
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2050,12.017322821278583
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2018,0.84118874112
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2025,1.3252532323285497
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2030,9.901313277957732
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2035,15.586135796009913
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2040,18.003390486323827
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2045,18.386575168202437
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2050,16.890058819027445
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2018,0.7719846801854371
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2030,2.572779137458118
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2035,8.314627510004835
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2040,11.103200953670715
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2045,12.582170284444349
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2050,11.161448437778333
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2018,0.84118874112
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2035,5.074685292773996
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2040,8.201410087797473
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2045,9.98432056808398
DolAmroth,Industry,HHI_Scrap_EAF,1,Heat_High_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2050,8.856936179340574
DolAmroth,Industry,HHI_BF_BOF,2,Heat_High_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2030,6.887685922806251
DolAmroth,Industry,HHI_BF_BOF,2,Heat_High_Industrial,2896,Production,PJ,Gondor_globalLimit_364,2035,0.7773246367380823
DolAmroth,Industry,HHI_BF_BOF,2,Heat_High_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2030,14.754781117439999
DolAmroth,Industry,HHI_BF_BOF,2,Heat_High_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2035,7.377390558719999
DolAmroth,Industry,HHI_BF_BOF,2,Heat_High_Industrial,4340,Production,PJ,Gondor_globalLimit_364,2040,2.95104805632
DolAmroth,Industry,HHI_BF_BOF,2,Heat_High_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2030,14.754781117439999
DolAmroth,Industry,HHI_BF_BOF,2,Heat_High_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2035,7.377390558719999
DolAmroth,Industry,HHI_BF_BOF,2,Heat_High_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2040,2.95104805632
DolAmroth,Industry,HHI_BF_BOF,2,Heat_High_Industrial,5784,Production,PJ,Gondor_globalLimit_364,2045,0.5904851097599999
DolAmroth,Industry,HHI_BF_BOF,2,Heat_High_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2030,14.754781117439999
DolAmroth,Industry,HHI_BF_BOF,2,Heat_High_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2035,7.377390558719999
DolAmroth,Industry,HHI_BF_BOF,2,Heat_High_Industrial,7228,Production,PJ,Gondor_globalLimit_364,2040,2.95104805632
DolAmroth,Industry,HHI_BF_BOF,2,Heat_High_Industrial,8672,Production,PJ,Gondor_globalLimit_364,2030,13.749926470283336
