Region,Sector,Technology,Fuel,Type,Unit,PathwayScenario,Year,Value
Mordor,Power,RES_Hydro_Small,Power,Production,PJ,Gondor_globalLimit_364,2018,7.520186633709023
Mordor,Power,RES_Hydro_Small,Power,Production,PJ,Gondor_globalLimit_364,2025,5.837463656400982
Mordor,Power,RES_Hydro_Small,Power,Production,PJ,Gondor_globalLimit_364,2030,5.455268734519933
Mordor,Power,RES_Hydro_Small,Power,Production,PJ,Gondor_globalLimit_364,2035,5.394043866188065
Mordor,Power,RES_Hydro_Small,Power,Production,PJ,Gondor_globalLimit_364,2040,5.152045472505138
Mordor,Power,RES_Hydro_Small,Power,Production,PJ,Gondor_globalLimit_364,2045,5.54842602649863
Mordor,Power,RES_Hydro_Small,Power,Production,PJ,Gondor_globalLimit_364,2050,5.54842602649863
Mordor,Power,RES_PV_Rooftop_Commercial,Power,Production,PJ,Gondor_globalLimit_364,2050,208.13198683079477
Mordor,Power,RES_PV_Utility_Avg,Power,Production,PJ,Gondor_globalLimit_364,2018,0.1893004128617143
Mordor,Power,RES_PV_Utility_Avg,Power,Production,PJ,Gondor_globalLimit_364,2025,0.1893004128617143
Mordor,Power,RES_PV_Utility_Avg,Power,Production,PJ,Gondor_globalLimit_364,2030,0.12986008322313602
Mordor,Power,RES_PV_Utility_Avg,Power,Production,PJ,Gondor_globalLimit_364,2035,76.66962019504263
Mordor,Power,RES_PV_Utility_Avg,Power,Production,PJ,Gondor_globalLimit_364,2040,215.32459740844442
Mordor,Power,RES_PV_Utility_Avg,Power,Production,PJ,Gondor_globalLimit_364,2045,354.4382557893372
Mordor,Power,RES_PV_Utility_Avg,Power,Production,PJ,Gondor_globalLimit_364,2050,469.60395997988576
Mordor,Power,RES_PV_Utility_Inf,Power,Production,PJ,Gondor_globalLimit_364,2050,193.36629167588572
Mordor,Power,RES_PV_Utility_Opt,Power,Production,PJ,Gondor_globalLimit_364,2025,271.9084478278436
Mordor,Power,RES_PV_Utility_Opt,Power,Production,PJ,Gondor_globalLimit_364,2030,472.4463339349433
Mordor,Power,RES_PV_Utility_Opt,Power,Production,PJ,Gondor_globalLimit_364,2035,500.1048641557987
Mordor,Power,RES_PV_Utility_Opt,Power,Production,PJ,Gondor_globalLimit_364,2040,552.475336608
Mordor,Power,RES_PV_Utility_Opt,Power,Production,PJ,Gondor_globalLimit_364,2045,552.475336608
Mordor,Power,RES_PV_Utility_Opt,Power,Production,PJ,Gondor_globalLimit_364,2050,552.475336608
Mordor,Power,RES_Wind_Onshore_Avg,Power,Production,PJ,Gondor_globalLimit_364,2018,30.873317772669125
Mordor,Power,RES_Wind_Onshore_Avg,Power,Production,PJ,Gondor_globalLimit_364,2025,26.972950398044723
Mordor,Power,RES_Wind_Onshore_Avg,Power,Production,PJ,Gondor_globalLimit_364,2030,25.24144760381124
Mordor,Power,RES_Wind_Onshore_Avg,Power,Production,PJ,Gondor_globalLimit_364,2035,17.31383009567137
Mordor,Power,RES_Wind_Onshore_Avg,Power,Production,PJ,Gondor_globalLimit_364,2040,11.874788542317793
Mordor,Power,RES_Wind_Onshore_Avg,Power,Production,PJ,Gondor_globalLimit_364,2045,11.874788542317791
Mordor,Power,RES_Wind_Onshore_Avg,Power,Production,PJ,Gondor_globalLimit_364,2050,11.874788542317791
Mordor,Power,RES_Wind_Onshore_Opt,Power,Production,PJ,Gondor_globalLimit_364,2040,38.94923566561673
Mordor,Power,RES_Wind_Onshore_Opt,Power,Production,PJ,Gondor_globalLimit_364,2045,330.6020743187927
Mordor,Power,RES_Wind_Onshore_Opt,Power,Production,PJ,Gondor_globalLimit_364,2050,339.7169241494802
DolAmroth,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2018,13.477736104131967
DolAmroth,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2025,12.93071618323418
DolAmroth,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2030,8.98134861708897
DolAmroth,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2035,6.077955985919998
DolAmroth,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2040,4.088603530123425
DolAmroth,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2045,2.370996261360585
DolAmroth,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2050,1.1736137402673459
DolAmroth,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2018,0.8062922649600001
DolAmroth,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2025,0.9867437798399997
DolAmroth,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2030,4.828245533047654
DolAmroth,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2035,3.267422866009409
DolAmroth,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2040,4.749610126214113
DolAmroth,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2045,2.754316423493889
DolAmroth,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2050,1.7791427855248598
DolAmroth,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2018,84.0695448829957
DolAmroth,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2025,82.3780870034628
DolAmroth,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2030,82.15013514451746
DolAmroth,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2035,77.45219936357012
DolAmroth,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2040,55.25975440180686
DolAmroth,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2045,31.51050561965482
DolAmroth,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2050,9.473124074607092
DolAmroth,Industry,HLI_Geothermal,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2045,35.37156715464411
DolAmroth,Industry,HLI_Geothermal,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2050,38.12860610956221
DolAmroth,Industry,HLI_H2_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2035,6.157530648884385
DolAmroth,Industry,HLI_H2_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2040,25.742247069375615
DolAmroth,Industry,HLI_H2_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2045,14.928023984430599
DolAmroth,Industry,HLI_H2_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2050,35.50941199919048
DolAmroth,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2018,1.7774244633599996
DolAmroth,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2025,1.24066156032
DolAmroth,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2030,0.7456825958399997
DolAmroth,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2035,0.3728412979200001
DolAmroth,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2040,0.1079035776
DolAmroth,Industry,HLI_Oil_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2018,0.012904012552342059
DolAmroth,Industry,HLI_Oil_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2025,0.03771857771904799
DolAmroth,Industry,HLI_Oil_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2030,0.11227873152193725
DolAmroth,Industry,HLI_Oil_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2035,0.27136601856000003
DolAmroth,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2025,36.486391093215936
DolAmroth,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2030,53.815751161467944
DolAmroth,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2035,59.241627615031895
DolAmroth,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2040,57.13681910559189
DolAmroth,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2045,68.83408982517953
DolAmroth,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2050,65.84315162365749
DolAmroth,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2018,246.17977724246404
DolAmroth,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2025,114.36318979132459
DolAmroth,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2030,87.85596234047708
DolAmroth,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2035,72.72176711641542
DolAmroth,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2040,71.02309907692828
DolAmroth,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2045,52.05486497175258
DolAmroth,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2050,39.43191446432771
DolAmroth,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2018,4.20732119808
DolAmroth,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2025,12.106767692304512
DolAmroth,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2030,35.39619980043236
DolAmroth,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2035,47.44936481691127
DolAmroth,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2040,46.55736728004747
DolAmroth,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2018,0.20386888703999997
DolAmroth,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2025,77.40614372264301
DolAmroth,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2030,57.17899768693359
DolAmroth,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2035,48.978499124152414
DolAmroth,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2040,48.75028344965533
DolAmroth,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2045,99.38230642825192
DolAmroth,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2050,111.1885749775828
DolAmroth,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2018,115.73718276045459
DolAmroth,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2025,97.82814077911037
DolAmroth,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2030,64.90195574540958
DolAmroth,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2035,30.286886871618076
DolAmroth,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2040,11.80419222528
DolAmroth,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2045,0.5904851097599999
DolAmroth,Industry,HHI_DRI_EAF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2025,2.6080524288
DolAmroth,Industry,HHI_DRI_EAF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2030,1.56483145728
DolAmroth,Industry,HHI_DRI_EAF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2035,0.78241572864
DolAmroth,Industry,HHI_DRI_EAF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2040,0.31314995712
DolAmroth,Industry,HHI_DRI_EAF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2045,0.06290548991999999
DolAmroth,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2018,3.295550903545437
DolAmroth,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2025,3.9757596969856492
DolAmroth,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2030,29.51376059436642
DolAmroth,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2035,55.851675778781825
DolAmroth,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2040,65.73173172134402
DolAmroth,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2045,69.04156810262401
DolAmroth,Industry,HHI_Scrap_EAF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2050,61.82531871235201
Gondor,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2018,19.249803114887396
Gondor,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2025,17.084760542311002
Gondor,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2030,16.18435099656119
Gondor,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2035,10.946650175999995
Gondor,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2040,7.323540882359941
Gondor,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2045,4.239344616618357
Gondor,Industry,HLI_Biomass,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2050,2.0893677187299518
Gondor,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2018,1.9445602176
Gondor,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2025,1.3569183936
Gondor,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2030,1.6298561664000002
Gondor,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2035,6.266264237185213
Gondor,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2040,5.776724601985212
Gondor,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2045,3.343946150706996
Gondor,Industry,HLI_Direct_Electric,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2050,1.648069164528468
Gondor,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2018,450.9916028121671
Gondor,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2025,394.8414837492321
Gondor,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2030,384.98029666544625
Gondor,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2035,374.69272907266367
Gondor,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2040,296.1039215679121
Gondor,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2045,138.88941981143003
Gondor,Industry,HLI_Gas_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2050,51.63190790364052
Gondor,Industry,HLI_Geothermal,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2045,178.92263694644504
Gondor,Industry,HLI_Geothermal,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2050,178.92263694644512
Gondor,Industry,HLI_H2_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2040,66.95389279562272
Gondor,Industry,HLI_H2_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2045,38.75729371135851
Gondor,Industry,HLI_H2_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2050,124.65443196813484
Gondor,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2018,13.2957605088
Gondor,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2025,9.274056422399998
Gondor,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2030,5.565113769599998
Gondor,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2035,2.784256675199999
Gondor,Industry,HLI_Hardcoal,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2040,1.1150625023999998
Gondor,Industry,HLI_Lignite,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2018,0.7887027456000001
Gondor,Industry,HLI_Lignite,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2025,0.5507320895999999
Gondor,Industry,HLI_Lignite,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2030,0.33315891840000006
Gondor,Industry,HLI_Lignite,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2035,0.16657945920000003
Gondor,Industry,HLI_Lignite,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2040,0.009713088
Gondor,Industry,HLI_Oil_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2018,0.003781880945533316
Gondor,Industry,HLI_Oil_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2025,0.009872091896876007
Gondor,Industry,HLI_Oil_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2030,0.028608592112557372
Gondor,Industry,HLI_Oil_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2035,0.06910737635001761
Gondor,Industry,HLI_Oil_Boiler,Heat_Low_Industrial,Production,PJ,Gondor_globalLimit_364,2040,0.165122496
Gondor,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2025,274.16833011388684
Gondor,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2030,290.09814351863434
Gondor,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2035,304.89310108125244
Gondor,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2040,202.24036593112933
Gondor,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2045,328.04801358113946
Gondor,Industry,HMI_Biomass,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2050,311.0834658068768
Gondor,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2018,2251.41388716816
Gondor,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2025,1232.3863364248891
Gondor,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2030,392.4225681583081
Gondor,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2035,333.93248619660955
Gondor,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2040,621.6046821799233
Gondor,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2045,1180.4436558128461
Gondor,Industry,HMI_Gas,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2050,1115.9854607222178
Gondor,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2018,181.50361891200004
Gondor,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2025,511.209248802176
Gondor,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2030,1280.74866395209
Gondor,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2035,1234.878367984033
Gondor,Industry,HMI_HardCoal,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2040,813.1177792087511
Gondor,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2018,4.3378651008
Gondor,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2025,270.43194343247666
Gondor,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2030,232.50556024020727
Gondor,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2035,221.7353230458542
Gondor,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2040,348.66241514127637
Gondor,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2045,376.8856350892035
Gondor,Industry,HMI_Steam_Electric,Heat_Medium_Industrial,Production,PJ,Gondor_globalLimit_364,2050,355.35723961438543
Gondor,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2018,701.7068129115189
Gondor,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2025,595.3391677646503
Gondor,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2030,516.7849153799027
Gondor,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2035,287.8912367922883
Gondor,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2040,178.53616777411054
Gondor,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2045,31.07942763952763
Gondor,Industry,HHI_BF_BOF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2050,27.69053123632763
Gondor,Industry,HHI_DRI_EAF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2025,23.1822271296
Gondor,Industry,HHI_DRI_EAF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2030,13.9096276704
Gondor,Industry,HHI_DRI_EAF,Heat_High_Industrial,Production,PJ,Gondor_globalLimit_364,2035,6.9550566624
