Region,Technology,Fuel,Mode_of_operation,Year,Value,Variable
Gondor,CHP_Coal_Hardcoal,Power,2,2035,84.94388021622493,Emissions
Rohan,CHP_Coal_Hardcoal,Power,2,2035,84.94388021622493,Emissions
Harad,CHP_Coal_Hardcoal,Power,2,2035,84.94388021622493,Emissions
Mordor,CHP_Coal_Hardcoal,Power,2,2035,84.94388021622493,Emissions
DolAmroth,CHP_Coal_Hardcoal_CCS,Power,2,2035,10.702928906523166,Emissions
Gondor,CHP_Coal_Hardcoal_CCS,Power,2,2035,10.702928906523166,Emissions
Rohan,CHP_Coal_Hardcoal_CCS,Power,2,2035,10.702928906523166,Emissions
Harad,CHP_Coal_Hardcoal_CCS,Power,2,2035,10.702928906523166,Emissions
Mordor,CHP_Coal_Hardcoal_CCS,Power,2,2035,10.702928906523166,Emissions
DolAmroth,CHP_Coal_Lignite,Power,2,2035,106.63777195125444,Emissions
Gondor,CHP_Coal_Lignite,Power,2,2035,106.63777195125444,Emissions
Rohan,CHP_Coal_Lignite,Power,2,2035,106.63777195125444,Emissions
Harad,CHP_Coal_Lignite,Power,2,2035,106.63777195125444,Emissions
Mordor,CHP_Coal_Lignite,Power,2,2035,106.63777195125444,Emissions
DolAmroth,CHP_Coal_Lignite_CCS,Power,2,2035,13.436359266538835,Emissions
Gondor,CHP_Coal_Lignite_CCS,Power,2,2035,13.436359266538835,Emissions
Rohan,CHP_Coal_Lignite_CCS,Power,2,2035,13.436359266538835,Emissions
Harad,CHP_Coal_Lignite_CCS,Power,2,2035,13.436359266538835,Emissions
Mordor,CHP_Coal_Lignite_CCS,Power,2,2035,13.436359266538835,Emissions
DolAmroth,CHP_Gas_CCGT_Natural,Power,2,2035,28.685194242718477,Emissions
Gondor,CHP_Gas_CCGT_Natural,Power,2,2035,28.685194242718477,Emissions
Rohan,CHP_Gas_CCGT_Natural,Power,2,2035,28.685194242718477,Emissions
Harad,CHP_Gas_CCGT_Natural,Power,2,2035,28.685194242718477,Emissions
Mordor,CHP_Gas_CCGT_Natural,Power,2,2035,28.685194242718477,Emissions
DolAmroth,CHP_Gas_CCGT_Natural_CCS,Power,2,2035,3.614334473811126,Emissions
Gondor,CHP_Gas_CCGT_Natural_CCS,Power,2,2035,3.614334473811126,Emissions
Rohan,CHP_Gas_CCGT_Natural_CCS,Power,2,2035,3.614334473811126,Emissions
Harad,CHP_Gas_CCGT_Natural_CCS,Power,2,2035,3.614334473811126,Emissions
Mordor,CHP_Gas_CCGT_Natural_CCS,Power,2,2035,3.614334473811126,Emissions
DolAmroth,CHP_Oil,Power,2,2035,71.22017260282337,Emissions
Gondor,CHP_Oil,Power,2,2035,71.22017260282337,Emissions
Rohan,CHP_Oil,Power,2,2035,71.22017260282337,Emissions
Harad,CHP_Oil,Power,2,2035,71.22017260282337,Emissions
Mordor,CHP_Oil,Power,2,2035,71.22017260282337,Emissions
DolAmroth,HHI_BF_BOF,Heat_High_Industrial,2,2035,41.513333532637425,Emissions
Gondor,HHI_BF_BOF,Heat_High_Industrial,2,2035,41.513333532637425,Emissions
Rohan,HHI_BF_BOF,Heat_High_Industrial,2,2035,41.513333532637425,Emissions
Harad,HHI_BF_BOF,Heat_High_Industrial,2,2035,41.513333532637425,Emissions
Mordor,HHI_BF_BOF,Heat_High_Industrial,2,2035,41.513333532637425,Emissions
DolAmroth,HHI_BF_BOF_CCS,Heat_High_Industrial,2,2035,4.9816000239164895,Emissions
Gondor,HHI_BF_BOF_CCS,Heat_High_Industrial,2,2035,4.9816000239164895,Emissions
Rohan,HHI_BF_BOF_CCS,Heat_High_Industrial,2,2035,4.9816000239164895,Emissions
Harad,HHI_BF_BOF_CCS,Heat_High_Industrial,2,2035,4.9816000239164895,Emissions
Mordor,HHI_BF_BOF_CCS,Heat_High_Industrial,2,2035,4.9816000239164895,Emissions
DolAmroth,CHP_Biomass_Solid_CCS,Heat_District,2,2035,-33.589040757645755,Emissions
Gondor,CHP_Biomass_Solid_CCS,Heat_District,2,2035,-33.589040757645755,Emissions
Rohan,CHP_Biomass_Solid_CCS,Heat_District,2,2035,-33.589040757645755,Emissions
Harad,CHP_Biomass_Solid_CCS,Heat_District,2,2035,-33.589040757645755,Emissions
Mordor,CHP_Biomass_Solid_CCS,Heat_District,2,2035,-33.589040757645755,Emissions
DolAmroth,CHP_Coal_Hardcoal,Heat_District,2,2035,55.48261281268774,Emissions
Gondor,CHP_Coal_Hardcoal,Heat_District,2,2035,55.48261281268774,Emissions
Rohan,CHP_Coal_Hardcoal,Heat_District,2,2035,55.48261281268774,Emissions
Harad,CHP_Coal_Hardcoal,Heat_District,2,2035,55.48261281268774,Emissions
Mordor,CHP_Coal_Hardcoal,Heat_District,2,2035,55.48261281268774,Emissions
DolAmroth,CHP_Coal_Hardcoal_CCS,Heat_District,2,2035,5.842210101813955,Emissions
Gondor,CHP_Coal_Hardcoal_CCS,Heat_District,2,2035,5.842210101813955,Emissions
Rohan,CHP_Coal_Hardcoal_CCS,Heat_District,2,2035,5.842210101813955,Emissions
Harad,CHP_Coal_Hardcoal_CCS,Heat_District,2,2035,5.842210101813955,Emissions
Mordor,CHP_Coal_Hardcoal_CCS,Heat_District,2,2035,5.842210101813955,Emissions
DolAmroth,CHP_Coal_Lignite,Heat_District,2,2035,64.58980735993606,Emissions
Gondor,CHP_Coal_Lignite,Heat_District,2,2035,64.58980735993606,Emissions
Rohan,CHP_Coal_Lignite,Heat_District,2,2035,64.58980735993606,Emissions
Harad,CHP_Coal_Lignite,Heat_District,2,2035,64.58980735993606,Emissions
Mordor,CHP_Coal_Lignite,Heat_District,2,2035,64.58980735993606,Emissions
DolAmroth,CHP_Coal_Lignite_CCS,Heat_District,2,2035,13.35622193492926,Emissions
Gondor,CHP_Coal_Lignite_CCS,Heat_District,2,2035,13.35622193492926,Emissions
Rohan,CHP_Coal_Lignite_CCS,Heat_District,2,2035,13.35622193492926,Emissions
Harad,CHP_Coal_Lignite_CCS,Heat_District,2,2035,13.35622193492926,Emissions
Mordor,CHP_Coal_Lignite_CCS,Heat_District,2,2035,13.35622193492926,Emissions
DolAmroth,CHP_Gas_CCGT_Natural,Heat_District,2,2035,28.514109585207237,Emissions
Gondor,CHP_Gas_CCGT_Natural,Heat_District,2,2035,28.514109585207237,Emissions
Rohan,CHP_Gas_CCGT_Natural,Heat_District,2,2035,28.514109585207237,Emissions
Harad,CHP_Gas_CCGT_Natural,Heat_District,2,2035,28.514109585207237,Emissions
Mordor,CHP_Gas_CCGT_Natural,Heat_District,2,2035,28.514109585207237,Emissions
DolAmroth,CHP_Gas_CCGT_Natural_CCS,Heat_District,2,2035,3.59277780696931,Emissions
Gondor,CHP_Gas_CCGT_Natural_CCS,Heat_District,2,2035,3.59277780696931,Emissions
Rohan,CHP_Gas_CCGT_Natural_CCS,Heat_District,2,2035,3.59277780696931,Emissions
Harad,CHP_Gas_CCGT_Natural_CCS,Heat_District,2,2035,3.59277780696931,Emissions
Mordor,CHP_Gas_CCGT_Natural_CCS,Heat_District,2,2035,3.59277780696931,Emissions
DolAmroth,CHP_Oil,Heat_District,2,2035,43.1375969732425,Emissions
Gondor,CHP_Oil,Heat_District,2,2035,43.1375969732425,Emissions
Rohan,CHP_Oil,Heat_District,2,2035,43.1375969732425,Emissions
Harad,CHP_Oil,Heat_District,2,2035,43.1375969732425,Emissions
Mordor,CHP_Oil,Heat_District,2,2035,43.1375969732425,Emissions
DolAmroth,HHI_BF_BOF,Heat_High_Industrial,3,2035,36.215654271561725,Emissions
Gondor,HHI_BF_BOF,Heat_High_Industrial,3,2035,36.215654271561725,Emissions
Rohan,HHI_BF_BOF,Heat_High_Industrial,3,2035,36.215654271561725,Emissions
Harad,HHI_BF_BOF,Heat_High_Industrial,3,2035,36.215654271561725,Emissions
Mordor,HHI_BF_BOF,Heat_High_Industrial,3,2035,36.215654271561725,Emissions
DolAmroth,HHI_BF_BOF_CCS,Heat_High_Industrial,3,2035,4.345878512587407,Emissions
Gondor,HHI_BF_BOF_CCS,Heat_High_Industrial,3,2035,4.345878512587407,Emissions
Rohan,HHI_BF_BOF_CCS,Heat_High_Industrial,3,2035,4.345878512587407,Emissions
Harad,HHI_BF_BOF_CCS,Heat_High_Industrial,3,2035,4.345878512587407,Emissions
Mordor,HHI_BF_BOF_CCS,Heat_High_Industrial,3,2035,4.345878512587407,Emissions
DolAmroth,HHI_BF_BOF,Heat_High_Industrial,4,2035,36.215654271561725,Emissions
Gondor,HHI_BF_BOF,Heat_High_Industrial,4,2035,36.215654271561725,Emissions
Rohan,HHI_BF_BOF,Heat_High_Industrial,4,2035,36.215654271561725,Emissions
Harad,HHI_BF_BOF,Heat_High_Industrial,4,2035,36.215654271561725,Emissions
Mordor,HHI_BF_BOF,Heat_High_Industrial,4,2035,36.215654271561725,Emissions
DolAmroth,HHI_BF_BOF_CCS,Heat_High_Industrial,4,2035,4.345878512587407,Emissions
Gondor,HHI_BF_BOF_CCS,Heat_High_Industrial,4,2035,4.345878512587407,Emissions
Rohan,HHI_BF_BOF_CCS,Heat_High_Industrial,4,2035,4.345878512587407,Emissions
Harad,HHI_BF_BOF_CCS,Heat_High_Industrial,4,2035,4.345878512587407,Emissions
Mordor,HHI_BF_BOF_CCS,Heat_High_Industrial,4,2035,4.345878512587407,Emissions
DolAmroth,X_SMR,H2,1,2040,13.939218604396151,Emissions
Gondor,X_SMR,H2,1,2040,13.939218604396151,Emissions
Rohan,X_SMR,H2,1,2040,13.939218604396151,Emissions
Harad,X_SMR,H2,1,2040,13.939218604396151,Emissions
Mordor,X_SMR,H2,1,2040,13.939218604396151,Emissions
DolAmroth,X_SMR_CCS,H2,1,2040,1.672706232527538,Emissions
Gondor,X_SMR_CCS,H2,1,2040,1.672706232527538,Emissions
Rohan,X_SMR_CCS,H2,1,2040,1.672706232527538,Emissions
Harad,X_SMR_CCS,H2,1,2040,1.672706232527538,Emissions
Mordor,X_SMR_CCS,H2,1,2040,1.672706232527538,Emissions
DolAmroth,CHP_Biomass_Solid_CCS,Power,1,2040,-49.44329765853556,Emissions
Gondor,CHP_Biomass_Solid_CCS,Power,1,2040,-49.44329765853556,Emissions
Rohan,CHP_Biomass_Solid_CCS,Power,1,2040,-49.44329765853556,Emissions
Harad,CHP_Biomass_Solid_CCS,Power,1,2040,-49.44329765853556,Emissions
Mordor,CHP_Biomass_Solid_CCS,Power,1,2040,-49.44329765853556,Emissions
DolAmroth,CHP_Coal_Hardcoal,Power,1,2040,45.16583630742395,Emissions
Gondor,CHP_Coal_Hardcoal,Power,1,2040,45.16583630742395,Emissions
Rohan,CHP_Coal_Hardcoal,Power,1,2040,45.16583630742395,Emissions
Harad,CHP_Coal_Hardcoal,Power,1,2040,45.16583630742395,Emissions
Mordor,CHP_Coal_Hardcoal,Power,1,2040,45.16583630742395,Emissions
DolAmroth,CHP_Coal_Hardcoal_CCS,Power,1,2040,5.690895375348407,Emissions
Gondor,CHP_Coal_Hardcoal_CCS,Power,1,2040,5.690895375348407,Emissions
Rohan,CHP_Coal_Hardcoal_CCS,Power,1,2040,5.690895375348407,Emissions
Harad,CHP_Coal_Hardcoal_CCS,Power,1,2040,5.690895375348407,Emissions
Mordor,CHP_Coal_Hardcoal_CCS,Power,1,2040,5.690895375348407,Emissions
DolAmroth,CHP_Coal_Lignite,Power,1,2040,56.757376454877196,Emissions
Gondor,CHP_Coal_Lignite,Power,1,2040,56.757376454877196,Emissions
Rohan,CHP_Coal_Lignite,Power,1,2040,56.757376454877196,Emissions
Harad,CHP_Coal_Lignite,Power,1,2040,56.757376454877196,Emissions
Mordor,CHP_Coal_Lignite,Power,1,2040,56.757376454877196,Emissions
DolAmroth,CHP_Coal_Lignite_CCS,Power,1,2040,7.151429433676184,Emissions
Gondor,CHP_Coal_Lignite_CCS,Power,1,2040,7.151429433676184,Emissions
Rohan,CHP_Coal_Lignite_CCS,Power,1,2040,7.151429433676184,Emissions
Harad,CHP_Coal_Lignite_CCS,Power,1,2040,7.151429433676184,Emissions
Mordor,CHP_Coal_Lignite_CCS,Power,1,2040,7.151429433676184,Emissions
DolAmroth,CHP_Gas_CCGT_Natural,Power,1,2040,18.70349413634404,Emissions
Gondor,CHP_Gas_CCGT_Natural,Power,1,2040,18.70349413634404,Emissions
Rohan,CHP_Gas_CCGT_Natural,Power,1,2040,18.70349413634404,Emissions
Harad,CHP_Gas_CCGT_Natural,Power,1,2040,18.70349413634404,Emissions
Mordor,CHP_Gas_CCGT_Natural,Power,1,2040,18.70349413634404,Emissions
DolAmroth,CHP_Gas_CCGT_Natural_CCS,Power,1,2040,2.356640261482906,Emissions
Gondor,CHP_Gas_CCGT_Natural_CCS,Power,1,2040,2.356640261482906,Emissions
Rohan,CHP_Gas_CCGT_Natural_CCS,Power,1,2040,2.356640261482906,Emissions
Harad,CHP_Gas_CCGT_Natural_CCS,Power,1,2040,2.356640261482906,Emissions
Mordor,CHP_Gas_CCGT_Natural_CCS,Power,1,2040,2.356640261482906,Emissions
DolAmroth,CHP_Oil,Power,1,2040,37.9065510619216,Emissions
Gondor,CHP_Oil,Power,1,2040,37.9065510619216,Emissions
Rohan,CHP_Oil,Power,1,2040,37.9065510619216,Emissions
Harad,CHP_Oil,Power,1,2040,37.9065510619216,Emissions
Mordor,CHP_Oil,Power,1,2040,37.9065510619216,Emissions
DolAmroth,P_Biomass_CCS,Power,1,2040,-31.89038249966955,Emissions
Gondor,P_Biomass_CCS,Power,1,2040,-31.89038249966955,Emissions
Rohan,P_Biomass_CCS,Power,1,2040,-31.89038249966955,Emissions
Harad,P_Biomass_CCS,Power,1,2040,-31.89038249966955,Emissions
Mordor,P_Biomass_CCS,Power,1,2040,-31.89038249966955,Emissions
DolAmroth,P_Coal_Hardcoal,Power,1,2040,34.219571390159494,Emissions
Gondor,P_Coal_Hardcoal,Power,1,2040,34.219571390159494,Emissions
Rohan,P_Coal_Hardcoal,Power,1,2040,34.219571390159494,Emissions
Harad,P_Coal_Hardcoal,Power,1,2040,34.219571390159494,Emissions
Mordor,P_Coal_Hardcoal,Power,1,2040,34.219571390159494,Emissions
DolAmroth,P_Coal_Hardcoal_CCS,Power,1,2040,5.277324182934158,Emissions
Gondor,P_Coal_Hardcoal_CCS,Power,1,2040,5.277324182934158,Emissions
Rohan,P_Coal_Hardcoal_CCS,Power,1,2040,5.277324182934158,Emissions
Harad,P_Coal_Hardcoal_CCS,Power,1,2040,5.277324182934158,Emissions
Mordor,P_Coal_Hardcoal_CCS,Power,1,2040,5.277324182934158,Emissions
DolAmroth,P_Coal_Lignite,Power,1,2040,42.07100235739573,Emissions
Gondor,P_Coal_Lignite,Power,1,2040,42.07100235739573,Emissions
Rohan,P_Coal_Lignite,Power,1,2040,42.07100235739573,Emissions
Harad,P_Coal_Lignite,Power,1,2040,42.07100235739573,Emissions
Mordor,P_Coal_Lignite,Power,1,2040,42.07100235739573,Emissions
DolAmroth,P_Coal_Lignite_CCS,Power,1,2040,6.3934804718872895,Emissions
Gondor,P_Coal_Lignite_CCS,Power,1,2040,6.3934804718872895,Emissions
Rohan,P_Coal_Lignite_CCS,Power,1,2040,6.3934804718872895,Emissions
Harad,P_Coal_Lignite_CCS,Power,1,2040,6.3934804718872895,Emissions
Mordor,P_Coal_Lignite_CCS,Power,1,2040,6.3934804718872895,Emissions
DolAmroth,P_Gas_CCGT,Power,1,2040,16.32030698654481,Emissions
Gondor,P_Gas_CCGT,Power,1,2040,16.32030698654481,Emissions
Rohan,P_Gas_CCGT,Power,1,2040,16.32030698654481,Emissions
Harad,P_Gas_CCGT,Power,1,2040,16.32030698654481,Emissions
Mordor,P_Gas_CCGT,Power,1,2040,16.32030698654481,Emissions
DolAmroth,P_Gas_Engines,Power,1,2040,25.94510341035592,Emissions
Gondor,P_Gas_Engines,Power,1,2040,25.94510341035592,Emissions
Rohan,P_Gas_Engines,Power,1,2040,25.94510341035592,Emissions
Harad,P_Gas_Engines,Power,1,2040,25.94510341035592,Emissions
Mordor,P_Gas_Engines,Power,1,2040,25.94510341035592,Emissions
DolAmroth,P_Gas_OCGT,Power,1,2040,22.485756287625986,Emissions
Gondor,P_Gas_OCGT,Power,1,2040,22.485756287625986,Emissions
Rohan,P_Gas_OCGT,Power,1,2040,22.485756287625986,Emissions
Harad,P_Gas_OCGT,Power,1,2040,22.485756287625986,Emissions
Mordor,P_Gas_OCGT,Power,1,2040,22.485756287625986,Emissions
DolAmroth,P_Gas_CCS,Power,1,2040,2.217615648410584,Emissions
Gondor,P_Gas_CCS,Power,1,2040,2.217615648410584,Emissions
Rohan,P_Gas_CCS,Power,1,2040,2.217615648410584,Emissions
Harad,P_Gas_CCS,Power,1,2040,2.217615648410584,Emissions
Mordor,P_Gas_CCS,Power,1,2040,2.217615648410584,Emissions
DolAmroth,P_Oil,Power,1,2040,34.65761355494566,Emissions
Gondor,P_Oil,Power,1,2040,34.65761355494566,Emissions
Rohan,P_Oil,Power,1,2040,34.65761355494566,Emissions
Harad,P_Oil,Power,1,2040,34.65761355494566,Emissions
Mordor,P_Oil,Power,1,2040,34.65761355494566,Emissions
DolAmroth,FRT_Rail_Conv,Mobility_Freight,1,2040,9.791826633860852,Emissions
Gondor,FRT_Rail_Conv,Mobility_Freight,1,2040,9.791826633860852,Emissions
Rohan,FRT_Rail_Conv,Mobility_Freight,1,2040,9.791826633860852,Emissions
Harad,FRT_Rail_Conv,Mobility_Freight,1,2040,9.791826633860852,Emissions
Mordor,FRT_Rail_Conv,Mobility_Freight,1,2040,9.791826633860852,Emissions
DolAmroth,FRT_Road_ICE,Mobility_Freight,1,2040,39.800892688789226,Emissions
Gondor,FRT_Road_ICE,Mobility_Freight,1,2040,39.800892688789226,Emissions
Rohan,FRT_Road_ICE,Mobility_Freight,1,2040,39.800892688789226,Emissions
Harad,FRT_Road_ICE,Mobility_Freight,1,2040,39.800892688789226,Emissions
Mordor,FRT_Road_ICE,Mobility_Freight,1,2040,39.800892688789226,Emissions
DolAmroth,FRT_Road_LNG,Mobility_Freight,1,2040,5.888915492498008,Emissions
Gondor,FRT_Road_LNG,Mobility_Freight,1,2040,5.888915492498008,Emissions
Rohan,FRT_Road_LNG,Mobility_Freight,1,2040,5.888915492498008,Emissions
Harad,FRT_Road_LNG,Mobility_Freight,1,2040,5.888915492498008,Emissions
Mordor,FRT_Road_LNG,Mobility_Freight,1,2040,5.888915492498008,Emissions
DolAmroth,FRT_Road_PHEV,Mobility_Freight,1,2040,32.36967898239615,Emissions
Gondor,FRT_Road_PHEV,Mobility_Freight,1,2040,33.93722776660635,Emissions
Rohan,FRT_Road_PHEV,Mobility_Freight,1,2040,33.43578212078194,Emissions
Harad,FRT_Road_PHEV,Mobility_Freight,1,2040,34.514043193580115,Emissions
Mordor,FRT_Road_PHEV,Mobility_Freight,1,2040,34.93546095863009,Emissions
DolAmroth,FRT_Ship_Conv,Mobility_Freight,1,2040,6.280003176033104,Emissions
Gondor,FRT_Ship_Conv,Mobility_Freight,1,2040,6.280003176033104,Emissions
Rohan,FRT_Ship_Conv,Mobility_Freight,1,2040,6.280003176033104,Emissions
Harad,FRT_Ship_Conv,Mobility_Freight,1,2040,6.280003176033104,Emissions
Mordor,FRT_Ship_Conv,Mobility_Freight,1,2040,6.280003176033104,Emissions
DolAmroth,FRT_Ship_LNG,Mobility_Freight,1,2040,1.0208279390228634,Emissions
Gondor,FRT_Ship_LNG,Mobility_Freight,1,2040,1.0208279390228634,Emissions
Rohan,FRT_Ship_LNG,Mobility_Freight,1,2040,1.0208279390228634,Emissions
Harad,FRT_Ship_LNG,Mobility_Freight,1,2040,1.0208279390228634,Emissions
Mordor,FRT_Ship_LNG,Mobility_Freight,1,2040,1.0208279390228634,Emissions
DolAmroth,PSNG_Air_Conv,Mobility_Passenger,1,2040,15.09978594972939,Emissions
Gondor,PSNG_Air_Conv,Mobility_Passenger,1,2040,15.09978594972939,Emissions
Rohan,PSNG_Air_Conv,Mobility_Passenger,1,2040,15.09978594972939,Emissions
Harad,PSNG_Air_Conv,Mobility_Passenger,1,2040,15.09978594972939,Emissions
Mordor,PSNG_Air_Conv,Mobility_Passenger,1,2040,15.09978594972939,Emissions
DolAmroth,PSNG_Rail_Conv,Mobility_Passenger,1,2040,7.882922822849552,Emissions
Gondor,PSNG_Rail_Conv,Mobility_Passenger,1,2040,7.882922822849552,Emissions
Rohan,PSNG_Rail_Conv,Mobility_Passenger,1,2040,7.882922822849552,Emissions
Harad,PSNG_Rail_Conv,Mobility_Passenger,1,2040,7.882922822849552,Emissions
Mordor,PSNG_Rail_Conv,Mobility_Passenger,1,2040,7.882922822849552,Emissions
DolAmroth,PSNG_Road_ICE,Mobility_Passenger,1,2040,15.66769622291346,Emissions
Gondor,PSNG_Road_ICE,Mobility_Passenger,1,2040,15.66769622291346,Emissions
Rohan,PSNG_Road_ICE,Mobility_Passenger,1,2040,15.66769622291346,Emissions
Harad,PSNG_Road_ICE,Mobility_Passenger,1,2040,15.66769622291346,Emissions
Mordor,PSNG_Road_ICE,Mobility_Passenger,1,2040,15.66769622291346,Emissions
DolAmroth,PSNG_Road_LNG,Mobility_Passenger,1,2040,6.707642438863604,Emissions
Gondor,PSNG_Road_LNG,Mobility_Passenger,1,2040,6.707642438863604,Emissions
Rohan,PSNG_Road_LNG,Mobility_Passenger,1,2040,6.707642438863604,Emissions
Harad,PSNG_Road_LNG,Mobility_Passenger,1,2040,6.707642438863604,Emissions
Mordor,PSNG_Road_LNG,Mobility_Passenger,1,2040,6.707642438863604,Emissions
DolAmroth,PSNG_Road_PHEV,Mobility_Passenger,1,2040,6.778070692803223,Emissions
Gondor,PSNG_Road_PHEV,Mobility_Passenger,1,2040,7.109765890743767,Emissions
Rohan,PSNG_Road_PHEV,Mobility_Passenger,1,2040,7.003659392226112,Emissions
Harad,PSNG_Road_PHEV,Mobility_Passenger,1,2040,7.231820725114759,Emissions
Mordor,PSNG_Road_PHEV,Mobility_Passenger,1,2040,7.320993228326096,Emissions
DolAmroth,HLR_Gas_Boiler,Heat_Low_Residential,1,2040,11.209225989056762,Emissions
Gondor,HLR_Gas_Boiler,Heat_Low_Residential,1,2040,11.209225989056762,Emissions
Rohan,HLR_Gas_Boiler,Heat_Low_Residential,1,2040,11.209225989056762,Emissions
Harad,HLR_Gas_Boiler,Heat_Low_Residential,1,2040,11.209225989056762,Emissions
Mordor,HLR_Gas_Boiler,Heat_Low_Residential,1,2040,11.209225989056762,Emissions
DolAmroth,HLR_Hardcoal,Heat_Low_Residential,1,2040,22.533471290504053,Emissions
Gondor,HLR_Hardcoal,Heat_Low_Residential,1,2040,22.533471290504053,Emissions
Rohan,HLR_Hardcoal,Heat_Low_Residential,1,2040,22.533471290504053,Emissions
Harad,HLR_Hardcoal,Heat_Low_Residential,1,2040,22.533471290504053,Emissions
Mordor,HLR_Hardcoal,Heat_Low_Residential,1,2040,22.533471290504053,Emissions
DolAmroth,HLR_Lignite,Heat_Low_Residential,1,2040,26.589016176654408,Emissions
Gondor,HLR_Lignite,Heat_Low_Residential,1,2040,26.589016176654408,Emissions
Rohan,HLR_Lignite,Heat_Low_Residential,1,2040,26.589016176654408,Emissions
Harad,HLR_Lignite,Heat_Low_Residential,1,2040,26.589016176654408,Emissions
Mordor,HLR_Lignite,Heat_Low_Residential,1,2040,26.589016176654408,Emissions
DolAmroth,HLR_Oil_Boiler,Heat_Low_Residential,1,2040,15.716083369021195,Emissions
Gondor,HLR_Oil_Boiler,Heat_Low_Residential,1,2040,15.716083369021195,Emissions
Rohan,HLR_Oil_Boiler,Heat_Low_Residential,1,2040,15.716083369021195,Emissions
Harad,HLR_Oil_Boiler,Heat_Low_Residential,1,2040,15.716083369021195,Emissions
Mordor,HLR_Oil_Boiler,Heat_Low_Residential,1,2040,15.716083369021195,Emissions
DolAmroth,HLI_Gas_Boiler,Heat_Low_Industrial,1,2040,11.209225989056762,Emissions
Gondor,HLI_Gas_Boiler,Heat_Low_Industrial,1,2040,11.209225989056762,Emissions
Rohan,HLI_Gas_Boiler,Heat_Low_Industrial,1,2040,11.209225989056762,Emissions
Harad,HLI_Gas_Boiler,Heat_Low_Industrial,1,2040,11.209225989056762,Emissions
Mordor,HLI_Gas_Boiler,Heat_Low_Industrial,1,2040,11.209225989056762,Emissions
DolAmroth,HLI_Hardcoal,Heat_Low_Industrial,1,2040,22.533471290504053,Emissions
Gondor,HLI_Hardcoal,Heat_Low_Industrial,1,2040,22.533471290504053,Emissions
Rohan,HLI_Hardcoal,Heat_Low_Industrial,1,2040,22.533471290504053,Emissions
Harad,HLI_Hardcoal,Heat_Low_Industrial,1,2040,22.533471290504053,Emissions
Mordor,HLI_Hardcoal,Heat_Low_Industrial,1,2040,22.533471290504053,Emissions
DolAmroth,HLI_Lignite,Heat_Low_Industrial,1,2040,26.589016176654408,Emissions
Gondor,HLI_Lignite,Heat_Low_Industrial,1,2040,26.589016176654408,Emissions
Rohan,HLI_Lignite,Heat_Low_Industrial,1,2040,26.589016176654408,Emissions
Harad,HLI_Lignite,Heat_Low_Industrial,1,2040,26.589016176654408,Emissions
Mordor,HLI_Lignite,Heat_Low_Industrial,1,2040,26.589016176654408,Emissions
DolAmroth,HLI_Oil_Boiler,Heat_Low_Industrial,1,2040,15.716083369021195,Emissions
Gondor,HLI_Oil_Boiler,Heat_Low_Industrial,1,2040,15.716083369021195,Emissions
Rohan,HLI_Oil_Boiler,Heat_Low_Industrial,1,2040,15.716083369021195,Emissions
Harad,HLI_Oil_Boiler,Heat_Low_Industrial,1,2040,15.716083369021195,Emissions
Mordor,HLI_Oil_Boiler,Heat_Low_Industrial,1,2040,15.716083369021195,Emissions
DolAmroth,HMI_Gas,Heat_Medium_Industrial,1,2040,11.08937592090703,Emissions
Gondor,HMI_Gas,Heat_Medium_Industrial,1,2040,11.08937592090703,Emissions
Rohan,HMI_Gas,Heat_Medium_Industrial,1,2040,11.08937592090703,Emissions
Harad,HMI_Gas,Heat_Medium_Industrial,1,2040,11.08937592090703,Emissions
Mordor,HMI_Gas,Heat_Medium_Industrial,1,2040,11.08937592090703,Emissions
DolAmroth,HMI_Gas_CCS,Heat_Medium_Industrial,1,2040,1.3307251105088433,Emissions
Gondor,HMI_Gas_CCS,Heat_Medium_Industrial,1,2040,1.3307251105088433,Emissions
Rohan,HMI_Gas_CCS,Heat_Medium_Industrial,1,2040,1.3307251105088433,Emissions
Harad,HMI_Gas_CCS,Heat_Medium_Industrial,1,2040,1.3307251105088433,Emissions
Mordor,HMI_Gas_CCS,Heat_Medium_Industrial,1,2040,1.3307251105088433,Emissions
DolAmroth,HMI_HardCoal,Heat_Medium_Industrial,1,2040,23.90491696694542,Emissions
Gondor,HMI_HardCoal,Heat_Medium_Industrial,1,2040,23.90491696694542,Emissions
Rohan,HMI_HardCoal,Heat_Medium_Industrial,1,2040,23.90491696694542,Emissions
Harad,HMI_HardCoal,Heat_Medium_Industrial,1,2040,23.90491696694542,Emissions
